,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC
171,13023000,0.8002552299916689,0.040718249970969726,1.1833959162457595,0.33751145005226135,0.275013478860829,4.472026824951172,5.297522388346471,0,0,0,0,93,569,-1.9943278971599323,-2.1183738304421014
172,14166500,0.7996890682805207,0.2904703022531571,0.7523612889027897,0.13757465779781342,0.23403072369338782,10.287409496307367,7.011971736086881,0,0,736,0,379,329,-4.6244130223424085,-3.505044921854589
173,14216500,0.6638648520724497,0.0596427407608005,0.9972421831476711,0.9240313768386841,1.3797557634648423,17.157581710815393,15.885199030752263,0,0,326,0,21,32,-3.198644891163185,-1.9202309765603802
174,11124500,-0.935713642385479,-1.4325292068186366,2.111162044647886,0.0,0.05781219830852678,1.2259875535964966,2.726727426705187,1262,0,1810,0,866,547,-7.7564550524735845,-2.956557880155687
175,11151300,-0.02336474933385091,-0.5601870025534029,1.7097163698476132,8.111863280646503e-05,0.010890544761332168,0.2352440357208252,0.27967696534640146,176,0,1102,0,715,406,-3.879194418281722,-1.221848604745228
176,11478500,0.8099497080310305,0.2250094992974478,0.7066488920116504,0.025115717202425003,0.09014840684770722,15.631341266632035,11.814889577688819,0,0,1793,809,675,903,-8.089444114306971,-6.582436323813707
177,11522500,0.7727324856563955,0.2413439880485433,0.755042344362865,0.18623800575733185,0.19742564104035892,6.807754039764404,4.652668414057333,0,0,972,662,47,48,-4.862707471088182,-4.2478337587097785
178,11532500,0.8645768517271385,-0.08481323455322763,1.045596768337328,0.3601588010787964,0.310456798452343,20.62447738647461,23.320240761461733,0,0,1026,1291,223,254,-5.194361332219098,-5.519616688443948
179,01333000,0.7405629655605305,0.14250001425236253,0.7872684028166788,0.24402236938476562,0.24016944634311294,7.032280921936035,5.695017336519487,0,0,368,339,68,46,-2.514311326893223,-2.2710634899474194
180,01435000,0.7831114301797394,0.16919134398877392,0.7825387108575784,0.4256901144981384,0.2686415129525749,9.265854835510254,8.231132673339147,0,0,208,412,93,95,-2.006232033122678,-2.5443704979893136
181,01487000,0.7004669260279232,0.16076474049192,1.0837157938159077,0.26320523023605347,0.19162223245618104,3.2725181579589777,3.2901529665362315,0,0,91,143,18,59,-2.2558800248554416,-2.5157089256132457
182,01542810,0.7623382246445776,-0.027104651513008716,0.7490101913207554,0.0414804145693779,0.15168408649358717,5.9515380859375,5.292359785483371,0,0,978,531,280,110,-4.0641636291549394,-3.116899108855743
183,01580000,0.6894672314210029,0.04859219410587049,1.0446176940594807,0.3303607702255249,0.2552034014514052,3.023301839828491,3.3111866033221116,0,0,98,26,31,44,-1.8035357016341778,-1.8936755887674126
184,01605500,0.6484349274710821,-0.02339898049190384,0.6912785416577218,0.1583852618932724,0.16411859583114355,3.2421463489532445,3.169646736131352,0,0,0,29,120,64,-2.8514645563351513,-2.7281926915102983
185,01632900,0.6202759150536306,-0.0875600588561097,0.7529673687636028,0.1110614612698555,0.18742293860719822,2.393879342079157,2.542545696871687,0,0,113,0,114,69,-2.754108556211588,-2.2726971784698375
186,01638480,0.6285107668880532,-0.20811092512525806,0.5927209276227798,0.02322983928024769,0.25304859927087847,3.432736587524408,3.336023447770549,0,0,998,45,171,42,-3.9120731406452016,-2.1145928575624477
187,02143040,0.8255232527778751,0.02852160903349954,0.7796458170744297,0.22430722415447235,0.41442656043939535,4.339057922363281,3.6139174588199676,0,0,142,0,112,37,-2.2841571755426164,-1.6889595243673878
188,02177000,0.7650471025221381,0.10221608464361275,1.10430309759614,0.6391521096229553,0.6408435508191408,6.441740179061864,5.968752489254968,0,0,33,0,13,27,-1.8319383840120658,-1.8318180038024958
189,02196000,0.6279621707987137,-0.4750417594482493,0.7726694355023035,0.005028611049056053,0.09522737930674231,1.768683910369873,2.397857688880724,0,0,1091,0,498,185,-4.619529299392829,-2.978879438660134
190,02231000,0.7623014259990888,-0.34880817248269497,1.1201637113914122,0.030916048213839576,0.159422783895609,2.7540934085845947,3.0569776362299406,0,0,389,0,536,198,-3.918293421154384,-2.3233027937881934
191,02299950,0.5727828698553356,0.2802879530864626,0.5883436883308468,0.06223028898239136,0.05819338105850775,5.370618820190422,3.3435580791701778,0,0,253,286,558,377,-3.250414489157179,-3.5466767886376616
192,02371500,0.6502039732602272,-0.06716758274730983,1.1163011292496297,0.05859198793768883,0.14985985448454148,4.3282470703125,4.079964599571505,0,0,817,149,205,145,-3.654457051912796,-2.65214871126057
193,02381600,0.3896572819494837,-0.2964109211810759,1.0553659145598935,0.13243693113327026,0.4634938439664462,3.4055209159851074,4.12435058761636,0,0,401,0,75,50,-2.100446001696804,-1.8717134666916009
194,02465493,-0.40940115892413753,-0.160187657641073,1.8201724412299616,0.32183754444122314,0.12309184450768096,2.925795793533325,4.3350088018306785,0,0,2,301,53,193,-1.547956376860539,-2.642763352132526
195,04043050,0.4606494810830677,0.2260251939611508,0.3825992396200771,0.28350961208343506,0.37505589752637797,4.863540220260601,2.5828272817144566,0,0,0,0,227,12,-1.5479562929471535,-1.2745408035737966
196,03281500,0.8433978923368568,-0.11171549253056726,0.8860285998800371,0.009555033408105373,0.142214252689421,4.726469039916985,4.635062528942253,11,0,1108,430,283,144,-4.367035971676674,-3.1435643276605085
197,03285000,0.658234849233978,-0.061969127530168415,0.7193826820529434,0.0050520580261945724,0.19971821352464875,5.203620100021346,4.453136671960479,0,0,1427,58,416,111,-5.287661058611349,-2.705743835127124
198,03439000,0.7413943779136491,-0.09237105307316365,1.168041246068807,0.8768338561058044,0.8927423210406202,6.876882934570305,7.870627556187137,0,0,1,0,21,20,-1.5620182365976287,-1.6911134786554314
199,03455500,0.6678473015408487,-0.02573785764102345,0.7117147736639977,0.6163252592086792,0.9912329212231646,8.049892711639385,6.960637146147649,0,0,67,0,46,12,-1.9005734077360354,-1.4990728404469833
200,03500240,0.8250279672508432,0.056292420556911846,0.8990881430672597,0.4799637496471405,0.6642720592042082,5.1968488693237305,4.519947680626197,0,0,30,0,24,18,-1.945011792690947,-1.595398821074906
201,05291000,0.49185221853432415,0.3486345247035563,0.4523635214548621,0.009972699917852879,0.014976316770277831,0.8146745979785907,0.6013609512527623,0,0,333,21,457,441,-2.8167756822392893,-2.877236149985052
202,05414000,0.6332394331422606,0.1547153036164846,0.9319006212821734,0.29948198795318604,0.2930732154929788,1.8634434938430786,1.4567872896103664,0,0,0,0,29,42,-1.3737004831615052,-1.119317342833569
203,05495000,0.778084707291608,0.10932203048241451,0.766725870690523,0.007560256402939558,0.041680028199838785,4.18412957191466,3.1236654033198374,0,0,1114,230,715,498,-5.178993144994166,-3.5915742444640855
204,05501000,0.6685787112203225,0.009779316327001485,0.7072050152544928,0.006406996864825487,0.04695900520177605,3.470456600189209,3.374408611125433,0,0,1264,186,690,501,-5.463058665446264,-3.8494881241849175
205,06440200,0.33689466829151826,0.09932670789231596,0.4446307647264742,0.0,0.005208694200626734,0.22798438370227814,0.23258617023161904,2320,0,2417,142,1819,368,-inf,-2.55833385342011
206,06888500,0.6468330773697134,-0.07514723602642583,1.0045481718295572,0.02971798926591873,0.08138125637449027,1.6763918280601486,1.8776276818697346,0,0,458,7,288,260,-4.018758947214723,-2.520936863376345
207,06911900,0.7549336775894389,-0.33493737110022337,0.860170758025679,0.0,0.0670305243450648,1.914933443069458,2.473589491649894,288,0,1207,107,615,273,-5.018054510230461,-2.71633810875978
208,06918460,0.19938243890588603,-0.2733711531783773,1.4699500879714082,0.07500254362821579,0.15626490785099448,2.869597387313839,3.55721579642582,0,0,364,0,169,197,-3.7020374379907155,-2.3686997256850053
209,06919500,0.5395074005999173,-0.7356998626640968,1.2883410678608855,0.0004500152717810124,0.12699809807284856,2.972350955009448,4.29700867161487,128,0,1640,109,774,228,-7.2021002801161975,-2.736497270568885
210,07195800,0.31402125240698464,-0.10004671282131532,1.2997378721563022,0.1796891987323761,0.16789880478889324,2.8617167472839355,3.3689604044326265,20,0,123,0,133,200,-1.6412040287984193,-2.2027520320074894
211,08050800,0.4635058369043411,-0.287525291368329,0.583875038977629,0.0,0.00691640723599402,0.7550513744354248,1.5490337365279383,3008,0,3008,734,5479,601,-inf,-4.062321719386381
212,08086212,0.3553093043390735,-0.5178318401333845,0.7842426040102274,0.0,0.006893926184528608,0.1171654760837555,0.31149194589124585,1762,0,2123,69,1425,381,-15.379314591617659,-2.8238758374449766
213,08195000,0.08790622167880102,0.16422961947339357,1.0940285854215426,0.05344654247164726,0.040276307110090656,0.794409990310669,0.6741062031567056,0,0,133,0,96,199,-2.0117477814998095,-2.4739633277451083
214,08380500,0.33719888177162527,0.21209679330606532,0.4972200636633259,0.028125954791903496,0.07983528621864518,0.867404407262796,0.5228976631823822,0,0,65,0,249,77,-2.195150639776647,-1.1363856179113005
215,09066200,0.6533889537013753,0.19507133771526788,0.6654743680804248,0.11621753126382828,0.2581861245999975,9.343277549743568,6.423324946637717,0,0,7,0,867,590,-3.7962515402092913,-2.503086884855682
216,09066300,0.7085379855338825,-0.6290062451801688,1.163850991574889,0.041226230561733246,0.28384177635869967,5.232560157775879,6.402044110844503,11,0,179,0,837,528,-3.040309564626441,-2.296231949847001
217,12073500,0.5392222884358859,-0.3175674504922727,1.1319020173023784,0.555042028427124,0.396694098980478,4.820101737976074,6.99936899968333,0,0,0,0,98,85,-1.5479563898550797,-2.793458726904971
218,12082500,0.6450528789433421,0.29556257469578223,0.6489240243897777,1.897169589996338,1.2696409470895142,12.789907455444336,8.556712941893606,0,0,5,0,16,11,-1.3314140036846986,-1.5074748082831093
219,12189500,0.6708441031914998,0.17418537332015097,0.6475291451562556,1.5882891416549683,1.7444759247636712,14.294602394104004,10.380624923191066,0,0,2,0,18,7,-1.870461426965146,-1.609412916170401
220,14138870,0.6401677751563298,-0.32533943441586183,1.1376638079024133,0.4327069818973541,0.6959105950723132,19.5583553314209,22.80280572947306,0,0,868,878,71,41,-3.065457497852535,-2.876967743321818
221,14139800,0.7898847324451373,0.06953026802625693,0.819645123562282,0.6750229001045227,0.7440143412773665,22.2757568359375,19.689801207662438,0,0,659,610,67,54,-3.288452403653702,-2.9657167064694043
222,11284400,0.6094290381857993,-1.073369739936137,1.0713443514562146,0.0,0.06529701529637524,2.1897084712982178,5.135626751579173,1924,0,2294,0,1341,744,-inf,-4.965025834327934
223,01170100,0.7866471744781309,0.04819794985784518,0.8345712826925251,0.20544175803661346,0.2662587318513556,7.510037422180176,6.919715551960954,0,0,498,333,89,48,-2.646282715752259,-2.592675738607049
224,01484100,0.5372116241853403,0.1301026707773271,0.7002907383738876,0.1658499836921692,0.22291777133032384,3.1292450428009033,2.7598902888596184,0,0,344,105,42,16,-2.0274231449392413,-2.0048490300426147
225,01586610,0.7360035328325887,0.024210452928735048,0.7538278358390322,0.21938244998455048,0.2420445217806543,3.003851890563965,2.93550209059524,0,0,115,12,55,36,-2.2841568981992064,-1.9999210575462882
226,01669520,0.465446971592261,0.09581253499457247,0.7807567504889977,0.01040402241051197,0.18021373566605176,3.3041442394256544,3.0815374047617334,56,0,1015,99,57,49,-3.0913352169880395,-2.248618748689845
227,02053200,0.6826495179679424,-0.11697666095345509,0.6565892253815954,0.007980270311236382,0.12359171405572067,3.5659210681915283,2.914568739396051,0,0,1459,327,457,70,-5.915461048375508,-3.003868618177087
228,02069700,0.15292945574583228,-0.16871352918576338,1.6439346609785868,0.341537901759148,0.3557800595752006,2.70798659324646,3.782474755227687,0,0,20,0,34,82,-1.6884592521143416,-1.6537500608154747
229,02111180,0.8143785234432905,-0.01043323100231225,1.1454850542000348,0.29706311225891113,0.2524564943211127,3.898953437805176,4.4117325763181405,0,0,74,106,52,68,-2.0237254338023436,-2.2757107773728227
230,02112360,0.7338954587967697,0.12048801593724316,1.0654465750439006,0.3957621455192566,0.35880087920779,2.842291831970215,2.670318891499147,0,0,29,0,23,28,-1.4678558359544356,-1.5351184397231286
231,02149000,0.7592016264912719,-0.1009884455378457,1.1573931879832582,0.3349480628967285,0.39873946607463473,3.2059316635131836,3.592061519894801,0,0,40,0,48,41,-1.9151295702043674,-1.7549625254031662
232,02298123,0.7089428188909984,0.05506926425506414,1.0714851323436019,0.0283915214240551,0.05369599085257326,4.29928731918335,3.8425228789215917,0,0,585,165,650,627,-3.8522358003949404,-3.7674205936563543
233,02363000,0.805244560437616,0.04482883299950511,0.8086008390675734,0.03415778651833534,0.16118617111804195,3.681450128555298,3.0154508783737164,0,0,962,37,212,79,-3.967676719593193,-2.23130995762563
234,02472500,0.6110323916886424,-0.09240328277962027,1.2459451148363092,0.32640910148620605,0.11992770427187543,3.5469788789748975,4.3868227754727895,0,0,0,177,162,236,-1.340239546027378,-3.240330775782575
235,02479300,0.7776233698824282,0.0883442914283651,0.9303008370896583,0.2892955243587494,0.1690777199095374,5.85234122276305,4.952312173863323,0,0,35,206,173,153,-2.2525075719983954,-2.7712431975023333
236,04024430,0.7264066880530521,-0.1284654145209781,1.028086871029071,0.1012534350156784,0.13461978379523526,2.8350961208343506,3.1976038344316104,0,0,10,0,302,292,-2.8783850331265426,-2.829268063397902
237,04040500,0.768410128645121,0.016663702739649067,0.9314827352047702,0.08842404931783676,0.17036838805526877,4.267013072967526,3.801110077138753,0,0,299,0,289,219,-2.3843414791644886,-2.2104285324028905
238,04057510,0.7146353731823714,-0.041826470005969084,0.6831786268257277,0.24787725508213043,0.3590735740680581,2.6703610420227024,2.1183058749023282,0,0,0,0,37,0,-1.7850841974694573,-1.0496953942648237
239,04233000,0.7401412215735838,-0.10280976510916379,1.1101485597477097,0.13423751294612885,0.1042012792961367,3.439165019988999,4.406379634402588,0,0,364,573,86,118,-2.7766386234845375,-3.0222225097990774
240,03144000,0.7454214930027538,0.09705477045090036,0.7778052693162376,0.054676853120326996,0.07914114679472828,4.050137519836426,3.5448473304207564,0,0,744,462,261,229,-3.9453126728508554,-3.68794940937992
241,03291780,0.7086199477478391,0.024560496641774555,0.783059072970216,0.0,0.2273511421298377,7.0447845458984375,4.991744359121844,385,0,1371,0,526,204,-4.8770848220410565,-2.435638449835358
242,03463300,0.5464645894719631,0.2920956271770102,0.461814126883171,0.4343219012022026,0.5340927862520305,7.180497646331787,4.823357235061458,0,0,217,0,62,36,-1.9501521501735657,-1.8027865851247917
243,03500000,0.7643877911450369,-0.03317504272616513,1.0743744795105412,0.5535187721252441,0.6854316507473068,5.489286088943475,5.522611792459741,0,0,23,0,10,13,-1.8340465103203996,-1.6642228214778059
244,05362000,0.758680817738257,-0.14819089180009828,0.7660569962160659,0.06890858709812164,0.14295756815782934,3.299408793449393,3.132928150583804,0,0,84,4,392,158,-2.8868436001777584,-2.679301332909917
245,05454000,0.7067696420418645,0.06756793293263169,0.7857616828969698,0.008591200225055218,0.16968604502949236,2.652066230773926,2.373221277147981,50,0,1251,0,215,158,-4.277612618150679,-1.937966810893943
246,05120500,0.37457595161277923,0.24898411227104475,0.5509244319476058,9.947705984814093e-05,0.01633147153132653,0.43106725811958313,0.24869617859001134,169,0,1102,0,850,267,-4.453563708453751,-1.7726879333270436
247,06311000,-0.6801143932279026,-0.895566429240894,1.831229300902044,0.054001834243535995,0.10723941399477213,3.0086734294891357,6.046399853077186,0,0,2,0,660,890,-2.4563281894620568,-2.6069863831403617
248,06350000,0.35589906774198843,-0.7207811509623546,0.6122533183425377,0.0015316036297008395,0.005794425987124462,0.12220241874456406,0.393215819584339,0,0,285,141,417,525,-1.8758763891097687,-3.6555012287033772
249,06921070,0.7680569450810664,-0.4004385270021389,0.8992913766877721,0.021571384742856026,0.19535222644583708,3.0521796941757127,3.7078719422920337,0,0,1035,0,439,156,-4.976013275742933,-2.2675987185495963
250,07263295,0.7748901239935426,0.12622060310032537,0.7100419365766156,0.0,0.1269629787986706,5.4118971824646,3.878475847494184,725,0,1922,37,741,214,-8.461009814277817,-2.7856913838409363
251,07315700,0.630417686430901,0.03587838029104605,0.5768577550916633,0.0,0.017198547303707738,0.9883323073387119,0.9135616842524179,591,0,1638,41,1245,493,-7.693860245401105,-2.930639703612675
252,08070200,0.3865689736529442,-0.12594075319458092,1.1463868371483241,0.04384169355034828,0.03865881558987488,3.2881269454956055,2.9506267138821327,0,0,64,301,550,484,-3.0846161955717184,-4.2254628544695345
253,08190500,0.07999456130048566,-2.6249779595594784,0.5404973179704037,0.0,0.05259979989959345,0.09532023966312408,0.5670201824602409,540,0,1209,0,981,157,-5.386389623067094,-1.8030898971322518
254,09066000,0.3842819430804171,-0.4355108826369071,1.2800100445278917,0.17388589680194855,0.22821522019237842,6.879833698272705,9.261422081911872,0,0,0,0,624,774,-1.7712525095550902,-2.467601772041758
255,09494000,0.16726883682122484,0.5614590940548416,0.3285151038891949,0.020934253931045532,0.043331672425405615,0.821071368455886,0.24044920058124064,0,0,194,0,378,79,-2.325015476015077,-0.7320602382653139
256,09505800,0.4548412478101086,-0.016305454283706236,0.581455986686691,0.05489812791347504,0.042577708481059955,0.5529025793075562,0.7835107011806418,0,0,0,0,263,361,-0.3569180899487774,-1.2547753160289064
257,10234500,0.4973222869729783,-0.1937068162599842,1.3362942942922373,0.15577451884746552,0.1273445162481245,1.557745099067688,2.5237726498274498,0,0,0,0,149,478,-1.5796876759796146,-1.7757673563770868
258,12054000,0.46945097052974816,0.41156184137607904,0.5098649196897436,0.9805595874786377,0.5590438042800709,17.337430953979492,9.56435505714881,0,0,192,310,53,17,-2.0226510096434493,-2.4828210502010615
259,12092000,0.6623490783460224,0.08583123052430103,0.9996898274908986,1.9134862899780276,1.6360405229903827,11.823084068298284,11.519995131437945,0,0,0,0,9,18,-1.5214906413708824,-1.612112260766885
260,12143600,0.7315490844638656,0.07380634220342476,0.6894230708141618,0.8891045451164246,1.1841992592639476,17.495283126831055,13.997009627837562,0,0,193,36,48,16,-2.4297530142859523,-2.0707597099459885
261,13161500,0.8023078057575513,-0.09675610570887656,0.8352448360419694,0.01484343595802784,0.08760811000246796,1.0640269756317124,0.941413878764007,0,0,231,0,733,191,-3.3291282319815583,-1.618094110225884
262,14141500,0.7807891582924411,-0.001748926387331985,0.9798945907968699,0.5932936668395996,0.5529004943603955,18.485335731506304,18.119263328492643,0,0,847,807,46,55,-3.115638283587903,-3.426634923496436
263,14187000,0.8831520269195239,-0.10622126153244982,0.9677989224877552,0.11676071584224701,0.4334158047357255,13.710262298583935,13.175280314499027,0,0,1404,450,213,87,-5.061813949061555,-3.7475874761378414
264,14301000,0.8925215275222655,-0.025283220520528355,0.9651293676902156,0.1358749240636826,0.4222359316505211,15.160184860229492,14.419804375814163,0,0,1263,24,254,179,-4.838139703381253,-3.949310960133754
265,11143000,0.7869045535064446,0.25875557887004086,0.8729149675171356,0.24387924373149872,0.08568429921615858,9.330412960052477,7.305145384109222,0,0,12,99,463,745,-3.374697421576194,-4.765028226782804
266,11481200,0.76763474065744,0.06911058396076576,0.8319090412390745,0.09333650022745132,0.18690308107246503,13.4194553375244,13.355440083842561,0,0,1125,176,580,553,-5.604785125360151,-5.472505107229519
267,01055000,0.6701535670222156,0.10039229921623029,0.7239960984859389,0.20480571687221527,0.2712053770628911,8.955860996246322,7.4526821363288,0,0,271,46,262,188,-2.884875175690765,-3.0178468763544726
268,01144000,0.8158752240336906,0.037666490823813334,0.9262648594832101,0.26022621989250183,0.27294180038816784,6.3289757728576586,6.345806526196529,0,0,231,131,71,64,-2.491996772052567,-2.7792291830889635
269,01181000,0.7956483576871709,-0.03558013616878827,0.7934611537272316,0.15080298483371735,0.2413289930997412,7.61152954101562,7.158671425203467,0,0,587,448,141,71,-2.594844898195233,-2.588027802022196
270,01350080,0.6577545365423368,-0.026348753525186674,0.8935528991788323,0.07583590596914291,0.1506370626260388,5.223927450180038,5.609330747494934,0,0,925,525,137,140,-3.421151099285318,-2.9728621694056048
271,01350140,0.6954232539923889,-0.05885518558892171,0.78030621658018,0.040251366794109344,0.17070331227897284,5.483519554138184,5.707746191178154,0,0,1000,493,160,100,-3.254302111652127,-2.785297145964423
272,01516500,0.6452570500731973,-0.3863966682745439,0.9401298257434092,0.018590794876217842,0.13471424356613038,3.4160584926604805,4.760744518635963,0,0,1040,346,254,157,-4.200892003393609,-3.1767990094081777
273,01552000,0.7938479784074829,-0.05719103226312252,0.9975558214431731,0.1151418387889862,0.1856786231940289,5.12924289703368,5.6800554854586975,0,0,651,389,83,89,-2.870410548165907,-2.897001195780301
274,01567500,0.7684286264401012,-0.07772907600304524,1.0785435706605209,0.23310790956020355,0.1662268202581536,3.969134569168091,4.484460704640067,0,0,57,265,103,100,-2.5463780658900275,-2.8483392074512737
275,01591400,0.689425694909324,-0.02206951892679506,0.7659065643068738,0.18157821893692017,0.20841993222375985,2.4347987174987793,2.978058524357002,0,0,223,47,72,55,-1.9815954231129058,-2.1118780225348184
276,01594950,0.7150683963252156,-0.03592521998696108,0.7808392139639453,0.01643534190952778,0.22796220399844971,6.574136257171631,5.8388618161210735,67,0,1345,463,141,45,-4.131226815239395,-2.8211098169906523
277,02014000,0.7836984042607368,-0.11536729143252021,1.044778000818334,0.13588696718215942,0.12328045627600094,3.3366425991058284,3.834783500032825,0,0,39,303,137,132,-3.2837064108500735,-3.3958833037431666
278,02027500,0.5438669163585197,0.10335417260788851,0.805682336407372,0.10896596312522888,0.2202344683205969,5.091681957244873,4.45688531845847,0,0,729,105,62,68,-2.704484955170511,-2.5830955149304087
279,02038850,0.5678102805761405,-0.14976312931213726,1.1728800217908808,0.06307590752840042,0.11511912514541328,2.3238492012023926,3.235323196034905,0,0,470,29,109,210,-2.4573643563350873,-2.7410617817760747
280,02051500,0.6980558016919496,-0.09062849998267564,0.8663311031011784,0.051360439509153366,0.14642982562675572,2.997737574577322,3.139537778612789,0,0,570,11,204,131,-3.102881266135168,-2.3987434439449626
281,02059500,0.6320387532316328,-0.22513209465849016,0.9316496084916043,0.10556209087371826,0.17895018668997403,2.2218306064605713,2.6758363358708483,0,0,207,2,99,92,-2.286985033085365,-1.8547770674233537
282,02065500,0.44522730964820834,0.015457086813582375,0.9552336327539259,0.1355578750371933,0.2015346850296984,2.3345003604888865,2.3694995415207964,1,0,221,0,90,106,-2.0274230477114124,-1.6822489459232464
283,02125000,0.6428255940867493,0.15439001674309905,0.5517226060115135,0.0,0.07575604990978131,3.2634201049804688,2.607826354377965,319,0,1535,10,619,287,-6.215971809646401,-3.123558237855699
284,02297155,0.42773254034864694,-0.49734165989691254,1.2748883326961347,0.0002250076358905062,0.10323947150467143,2.8575968742370605,3.6744445891405078,226,0,1404,109,849,321,-5.4731765085266035,-3.2512569322494933
285,02350900,0.06310837504692157,-0.1385427107977385,1.7047936309287275,0.1255260854959488,0.11948543234624215,2.8512351512908936,3.3753977272767823,0,0,224,139,69,152,-2.433782023400789,-3.0529962797172696
286,04213075,0.003143198570804029,-0.20256314048663535,0.21638408443998683,0.17201708257198334,0.5360994195640637,5.309169292449951,2.5251682643959734,0,0,242,219,172,0,-2.8546764546814263,-0.37739825411327604
287,04224775,0.7212317547606324,0.068172137924465,0.7305235190916067,0.11693309992551804,0.12849861798455064,3.6057916402816654,3.351316384536745,0,0,259,220,164,94,-2.949845962735093,-2.877982302955279
288,03050000,0.7218208110325308,-0.09131238077370765,0.7742998746031876,0.03831211104989052,0.2169012822648597,6.742931365966797,6.438033848278493,0,0,1023,503,181,69,-3.757524998669986,-2.8576124723341496
289,03070500,0.7381035556166777,0.06480681136784334,0.7679638191816059,0.07560256123542786,0.20850917654675985,7.229495048522949,5.989956458449203,0,0,1111,493,149,58,-3.853638221284285,-2.93809973333909
290,03076600,0.7828733394060506,-0.07962831359618099,0.8124741959407185,0.11015710979700089,0.2651419478972098,6.244168758392323,5.619788261811217,0,0,878,279,145,38,-3.480674867725836,-2.7491702863451217
291,05413500,0.6532987846541394,0.019419677723441425,1.114549235692049,0.3091554641723633,0.3105505244835852,1.6662777662277164,1.6605742550950902,0,0,0,0,25,41,-1.1339774078144718,-1.2444854245263481
292,05444000,0.48625852301871564,0.013024667428040372,1.086857858890876,0.1747661978006363,0.18358705885948962,2.0195205211639404,2.4959240414680295,0,0,0,0,62,103,-1.849865132412087,-2.077274052797658
293,06221400,0.8673689934092852,-0.04617842993622735,1.0400601304418704,0.054644711315631866,0.21727723807903226,5.560903072357178,6.4236822420877955,0,0,411,1,1173,725,-6.644758298329946,-3.884023863436664
294,06892000,0.7512451796395108,-0.07977515162052637,0.8441465020282123,0.005586396437138319,0.040573633777433574,2.9794113636016846,2.8075232087339375,0,0,1030,295,580,465,-4.354747564839488,-3.2807359838781607
295,06906800,0.5487474496823951,-0.11212357448728065,0.49518886343390306,0.008005796000361443,0.20366694119330137,3.1901357650756554,3.03876231096868,0,0,900,0,648,125,-5.05956616005207,-2.224980404617633
296,06910800,0.7617858947707637,-0.1970146012276379,0.9286720692374519,0.0004805247881449759,0.05625591325061361,1.9936439037322882,2.1379095148533067,113,0,1511,135,552,299,-5.82756194575574,-2.924049401118979
297,07301410,0.15902739859441328,-0.07723018985360627,1.0295438192815374,0.0016281451098620892,0.012567992560257058,0.11680171638727188,0.1441741251106482,3,0,893,30,44,97,-2.0574623844349125,-1.3178783610027418
298,08175000,0.7347428479538514,-0.23859063184031495,0.8117569929701893,0.0014459507074207067,0.01340568891214718,1.0002880096435538,1.176864268130722,41,0,713,103,766,605,-3.7773711886515744,-3.6445628794120064
299,08194200,0.331321233815251,0.44097539463240204,0.619592896636576,0.0,0.0024822775485344607,0.1410495638847351,0.06715728882322837,3152,0,3152,49,5479,313,-inf,-1.2864210352247
300,08267500,0.7513667374309109,-0.13642429539923956,0.9925840982769814,0.19579394161701202,0.2380749743972447,2.5583741664886475,2.8678861675220153,0,0,7,1,158,69,-1.8367752409565468,-1.998464533149992
301,12145500,0.7803020150971138,0.007671239947728338,0.7224617166243019,0.33971741795539856,0.7266466264521696,13.74311351776123,10.341102984949412,0,0,760,21,126,28,-3.3031167771045196,-2.211919612605194
302,12167000,0.773161191811966,0.09081522383020588,0.8148037911695886,0.847643256187439,1.1222761779688228,18.507478904724103,17.552741870465884,0,0,533,122,41,29,-2.0649745403263062,-2.1114241661642255
303,13313000,0.6964532378236579,-0.5298057650874465,1.1121324980488496,0.26877057552337646,0.474976418932178,6.719264507293701,8.576391224773925,0,0,0,0,596,320,-2.0650034028118696,-2.5252033900809976
304,14182500,0.744695655115325,0.14097543714873692,0.7621325262207238,0.2700091600418091,0.4561999354861015,19.32253074645996,17.164406109102195,0,0,1284,894,76,95,-3.711755955354213,-3.896583952506929
305,14185000,0.8520363472721142,-0.09749722676144038,1.0097978680165653,0.23354241251945496,0.3778987695780948,14.664290428161621,15.646579427031494,0,0,1290,1042,88,74,-4.263897896389094,-4.050672897046289
306,14305500,0.8228800529866553,0.12362560435304787,0.8911732055431391,0.3508782386779785,0.34651054654222013,24.940425491332984,24.13101763613375,0,0,1048,1082,173,278,-4.158900942041849,-4.761808885376261
307,14362250,0.5374343856114636,-0.8463030402747572,1.334963074329371,0.0,0.18079906711238217,1.5356770753860474,2.0605975107582246,357,0,859,0,478,123,-3.6758260310800663,-2.5219041387056422
308,11141280,0.5687898017204231,0.4037304847620476,1.2594434278970046,0.06782526522874832,0.0015518791509362298,1.6730232238769531,0.9858549209220275,0,14,0,982,278,818,-1.95496341699494,-4.356964953631879
309,11176400,0.8114733112019598,-0.21084329229900636,0.7953675811063053,0.0,0.03478354364393233,1.0976910591125488,1.2584949116871122,2060,0,2216,0,1416,566,-inf,-3.3473142035889927
310,11473900,0.7638897029458358,-0.48003946549481435,1.1450281898566852,0.009260045364499092,0.18755243974682734,7.778438329696641,10.323242332789006,0,0,1870,952,759,210,-9.190640345702631,-5.25038653872675
